keywords,logged,source,event_id,task_category
Audit Success,3/17/2026 17:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 2:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:12,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 11:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 2:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 12:49,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:43,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 6:29,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 5:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 13:53,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 18:41,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 22:43,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:37,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 7:19,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 12:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 2:48,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 20:21,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 11:49,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 14:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 10:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 22:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:27,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:10,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 8:59,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:32,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:25,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:17,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 0:14,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 21:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:39,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 15:40,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:26,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:41,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 12:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:52,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 18:50,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:14,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 23:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:47,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 9:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 11:52,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:26,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 18:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 1:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 13:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 12:15,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:07,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:49,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/14/2026 21:45,Microsoft Windows security,4624,Logon
Audit Success,3/14/2026 8:43,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 13:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/13/2026 21:51,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 2:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 11:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:24,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:05,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:14,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:46,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 11:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 21:06,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:14,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:55,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:30,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:14,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 9:45,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:20,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 2:15,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:29,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 12:49,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 11:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:28,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:28,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 14:55,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 10:51,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:11,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 18:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:29,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:26,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:55,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 11:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 11:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:25,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 22:19,Microsoft Windows security,4624,Logon
Audit Success,3/14/2026 12:44,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 22:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 11:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:50,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 7:13,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 22:35,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 11:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 21:24,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 0:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:46,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:47,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:03,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:30,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 12:16,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 2:22,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 21:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:27,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:57,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 0:52,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:27,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 14:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 14:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:49,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 2:58,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 6:45,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 23:18,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:45,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 2:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 20:15,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 0:44,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:34,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/15/2026 3:33,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:14,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:55,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:12,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 2:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 16:23,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 4:17,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 5:25,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:55,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 7:10,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 18:25,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 1:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 0:39,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 1:35,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:04,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 11:28,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 15:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:15,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 16:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:12,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 5:42,Microsoft Windows security,4672,Special Logon
Audit Success,3/15/2026 13:40,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 13:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 18:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 12:26,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 3:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 18:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 9:45,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/14/2026 10:26,Microsoft Windows security,4624,Logon
Audit Success,3/16/2026 12:21,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:27,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:53,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 15:17,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 9:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 12:51,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:49,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:11,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 12:00,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 4:44,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 2:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:39,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 11:59,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 21:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 1:45,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:16,Microsoft-Windows-Security-Auditing,4624,Logon
