event_id,logged,level,user,log_name,opcode,task_category,computer,keyword
4799,2026-04-24 05:53:04,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:04,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:04,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5033,2026-04-24 05:53:04,Audit Success,,Security,Info,The Windows Firewall Driver started successfully.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:03,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:03,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:02,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:02,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:01,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:01,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 05:53:01,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:53:00,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:53:00,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 05:53:00,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4902,2026-04-24 05:52:59,Audit Success,,Security,Info,The Per-user audit policy table was created.,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:52:59,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4608,2026-04-24 05:52:59,Audit Success,,Security,Info,Windows is starting up.,DESKTOP-8LN1BLF,Audit Success
6417,2026-04-24 05:52:59,Audit Success,,Security,Info,The FIPS mode crypto selftests succeeded.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:52:59,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:52:55,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4688,2026-04-24 05:52:54,Audit Success,,Security,Info,A new process has been created.,DESKTOP-8LN1BLF,Audit Success
4826,2026-04-24 05:52:54,Audit Success,,Security,Info,Application Generated,DESKTOP-8LN1BLF,Audit Success
4696,2026-04-24 05:52:54,Audit Success,,Security,Info,A primary token was assigned to process.,DESKTOP-8LN1BLF,Audit Success
1100,2026-04-24 05:52:40,Audit Success,,Security,Info,The event logging service has shut down.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:52:16,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:06,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:05,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:04,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:03,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:02,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:01,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:52:00,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:59,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:58,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:57,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:56,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:55,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:51:55,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:54,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:53,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:52,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:51,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:50,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:49,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:48,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:47,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:46,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:45,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:44,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:43,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:51:43,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:51:43,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:42,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:41,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:40,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:39,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-24 05:51:38,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:51:35,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:51:21,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:51:20,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:51:01,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:40,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:35,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:35,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:35,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4647,2026-04-24 05:50:34,Audit Success,,Security,Info,Logoff,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:30,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:30,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:21,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:15,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:15,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:14,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:14,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:14,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:13,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5059,2026-04-24 05:50:13,Audit Success,,Security,Info,Key migration operation.,DESKTOP-8LN1BLF,Audit Success
5061,2026-04-24 05:50:13,Audit Success,,Security,Info,Cryptographic operation.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:13,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:13,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5058,2026-04-24 05:50:13,Audit Success,,Security,Info,Key file operation.,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:12,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 05:50:12,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-24 05:50:11,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4799,2026-04-24 05:50:11,Audit Success,,Security,Info,A security-enabled local group membership was enumerated.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-24 05:50:11,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-24 05:50:11,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-24 05:50:11,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-24 05:50:11,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4634,2026-04-23 22:39:27,Audit Success,,Security,Info,Logoff,DESKTOP-8LN1BLF,Audit Success
4634,2026-04-23 22:39:26,Audit Success,,Security,Info,Logoff,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 22:39:25,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:39:25,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:39:25,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4647,2026-04-23 22:39:24,Audit Success,,Security,Info,Logoff,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:39:19,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:39:19,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:39:18,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:39:18,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-23 22:39:18,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:38:13,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:38:13,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:40,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:39,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:38,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:37,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:36,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:35,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:31,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:30,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:29,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:28,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:27,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:26,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:25,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:24,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:23,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:22,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:21,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:20,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:19,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:18,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:17,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:16,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:15,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:14,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:13,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:12,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:11,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:10,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:26:04,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:25:59,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:25:58,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:25:57,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-23 22:22:53,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:22:53,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:22:53,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 22:17:48,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:17:47,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:17:47,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:16:55,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:16:55,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:16:54,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:16:54,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-23 22:11:18,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-23 22:10:51,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:10:50,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:10:50,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:08:12,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:08:12,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:47,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:46,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:45,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:44,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:43,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:42,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:41,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:40,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:39,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:38,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:37,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:36,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:35,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:34,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:32,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:31,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:30,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:29,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:28,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:27,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:26,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:25,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:24,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:23,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:22,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:21,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:20,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:19,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:18,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:17,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:16,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:15,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:14,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:13,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:12,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:11,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:10,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:09,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:08,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:07,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:06,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:05,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:04,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4907,2026-04-23 22:02:03,Audit Success,,Security,Info,Auditing settings on object were changed.,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 22:00:56,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 22:00:56,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
5379,2026-04-23 21:57:56,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 21:57:56,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:57:56,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:57:56,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:55:39,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:55:39,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4634,2026-04-23 21:55:39,Audit Success,,Security,Info,Logoff,DESKTOP-8LN1BLF,Audit Success
4648,2026-04-23 21:55:39,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 21:55:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:53:17,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:53:17,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:53:04,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:53:04,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 21:52:56,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 21:52:55,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:52:51,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:52:51,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 21:52:49,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 21:52:49,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 21:52:49,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:26:34,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4672,2026-04-23 20:26:33,Audit Success,,Security,Info,Special Logon,DESKTOP-8LN1BLF,Audit Success
4624,2026-04-23 20:26:33,Audit Success,,Security,Info,Logon,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:26:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:26:10,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:25:50,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:25:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:25:33,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:25:27,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:25:26,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:24:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:24:32,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:24:12,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:23:50,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:23:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:23:33,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:23:20,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:23:00,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:22:39,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
4798,2026-04-23 20:22:31,Audit Success,,Security,Info,User Account Management,DESKTOP-8LN1BLF,Audit Success
